local:zero-cofactor-pruning	Remove a block with zero collected companion cofactors
lem:density-delayer	Lemma D: if a parity decision tree of depth d solves the collision search on W, then for every nonempty G in W some affine subspace U of W inside a collision flat, of codimension s <= d, has |U cap G| >= 2^(-s) |G|; with G the points of image size n+1-j the prover needs a density boost (n+1)/(2 cbar_j) of near-injective labelings on an affine subspace of the flat
check:near-injective-spectra	Exact Walsh spectra on four and eight holes: bijections have coefficient 1 on the n-1 uniform characters (all labels sum to zero), so boost n at codimension l; image size n-1 has largest coefficient 1/(n-1) (closed form on the uniform characters, maximal on four and eight holes); on eight holes no subspace of codimension <= 3 reaches the needed boost 2.0625, hence parity-decision-tree depth >= 7 for the full bit PHP on eight holes
lem:sequential-boost-bound	Lemma N: for an affine subspace H whose forms touch tau rows, revealing those rows in any order, the density boost of injective labelings on H is at most the product over pivot positions i of n/(n-i+1), at most n^tau (n-tau)!/n!, with equality on the birthday subspace (and on the sum-zero subspace); for labelings with exactly one colliding pair the same with n+3 (the proof gives n+2) in place of n
ctx:parity-tree-line-parked	Outcome of the two-entry parity-tree step: no strategy for unrestricted parity queries; absolute-value spectral arguments cannot pass codimension l sqrt(n/2) (heuristically about l^(3/2)); a mixed programme would end near (l^2 n)^(1/3); the transfer would reduce to the same signed sums over characters of large row width (not carried out; only the one-character second moment of the coefficients of G on W is proved); the parity-tree line and the value method (Claim G) are parked
lem:constant-row-clamp	Lemma K: substituting constants for the coefficient rows of complete first-level blocks maps P_b to Q_b = prod_u (1 - lambda_{b,u}), lambda in the span of the block; hence no degree-D PC refutation of the blocks if F with the axioms g_{b,i} Q_b has none, and none of a source with pure readers above if F with the axioms Q_b has none; no substitution factor, any rank; the first part over any prime, the second over F_2
obs:few-fresh-blocks-conservative-over-unary-PHP	Over F_2 and N >= 2B-1, an old polynomial t of degree k with a degree-d PC derivation from the functional unary base plus M fresh blocks with old inputs of degree at most delta (any rank and accuracy) lies in I_k of the base when d + M max(delta, k) <= B; so M blocks give no refutation and no old consequence of degree k while d + M max(delta, k) <= (N+1)/2
obs:twisted-majority-hitting-sets	For the recorded approximate-majority parameters every hitting set of the terms has density above 0.47 with high probability, so every point allowed by the term values Z_c = 0 lies on a coordinate subspace of codimension above 0.47 v; term values move the Conjecture H1 instance from dimension 0.3 v to at most about 0.53 v
ctx:route-review-general-step-form	Route review: every form with a recorded polynomial-calculus exclusion at a degree not tied to the accuracy is a design of an enlarged old base composed with old images, needing hardness H(E); forms outside the type (source-module moment designs, fresh-block conservativity, proof-specific forms) with their recorded status; table of what each method pays for M blocks of window rank in the one-level unary family; statement (HW): the unary base with M <= N^c generic avoidance axioms of width h, M 2^(-h) < 1, has no PC refutation of polylogarithmic degree; selected for at most two entries at the NS level
lem:no-fall-criterion	Lemma E: for the functional unary base over F_2 in matching normal form with clauses Q_b of degree h and G_e = I_e + sum_b Q_b P_{<=e-h}: if G_B cap P_{<=B-1} = G_{B-1} the normal-form PC closure at degree B is G_B; if this holds at every level 1..B then 1 is not in G_B and there is no PC refutation of degree B; no relation between N and B is used
obs:forced-degree-fall	Observation F: for X in Y in P_{<=e}, dim X - dim(X cap P_{<=e-1}) <= dim top_e(Y); so a fall at level e is forced once dim G_e - dim G_{e-1} > m_e, and for forms in a space L once the multiples with multipliers from L exceed the top-degree part of I_{h+1} + L^{h+1}
check:unary-avoidance-ns-spaces	Exact NS spaces over F_2 of the functional unary base with random clauses of h parities (six holes B=3 h=2; seven holes B=4 h=2,3; eight holes B=3 h=2 with general and with decoded bit-affine forms): dim G_B increments c_1-h and c_2-2c_1+3-(b-1) for every clause, 1 enters only at exhaustion (general forms) or at exhaustion of the cubic part of the subalgebra of the forms (label forms, clause 126), first fall exactly at the forced clause (50; 23; 351; 264; label forms 91 with excess 7 = 25*91-2268), except a fall of one at slack 0 or 1 in four of six boundary events; label parity constraints fall first at clauses 19, 19, 20 (degree two; forced at 20, slack one at 19) and 15 (degree three); the recorded PC jumps (50, 91; general parity constraints 15, 32, 17; label parity constraints 19, 19, 20 and 15) are these falls
conj:semi-regular-relative-to-base	Conjecture SR: for uniform forms from a space L (all affine forms, or unary images of bit-affine forms) dim G_B follows H_R(t)(1 - t^h/(1+t)^h)^M, no degree fall occurs before the first clause at which the forced-fall count holds for a pair X = I_e + sum_b Q_b L^d, Y = I_e + L^(d+h) (unary degrees), up to O(1) clauses, and 1 enters only when I_B + L^B lies in G_B; with Lemma E this would give (HW) for generic clauses up to about gamma_B/gamma_{B-h} clauses (order (N^2/B)^h; for label forms a heuristic upper estimate ((N+1)log N/B)^h)
obs:HW-codimension-modulo-rows	In (HW) the codimension of a clause is counted modulo the row sums: the sum of all column sums is constant modulo I_1, so a parity tree that queries it first gives 2^(h-1) clauses of nominal codimension h summing to 1 at degree h; the N onto axioms 1+kappa_j give a degree-one NS refutation over F_2 (classical). A shortcut fails: replacing satisfiable clauses by linear equations at a satisfying value of the forms needs hardness at a chosen right-hand side, which the record has only for safe bit-linear systems (Corollary SL); 1+x_11, 1+x_21 is a counterexample
thm:two-form-no-fall-criterion	Theorem T2: for the functional unary base over F_2 (N >= 3) with parity constraints a_b = l_b + c_b whose linear parts are independent modulo the row sums, if no nonzero element of Kbar (image in Lambda^2 V of the span of products of conflicting cells, dim (N+1)(2N^2-3N+2)/2) vanishes on the annihilator U of the forms, then G_2 cap P_{<=1} = G_1, 1 is not in the degree-two closure, and there is no PC refutation of degree two; fails for one-row forms, column sums (the recorded occupancy equations), and is forced to fail when C(d,2) < dim Kbar
lem:alternating-form-isotropy-bounds	Over F_2: a form of rank 2 rho vanishes on a uniform d-subspace with probability at most 2.39 * 2^(rho(rho+1)/2 - rho d) (Lagrangian count), and at most 6 * 2^((log2 d)^2/6 - C(d,2)) when rho >= d (sequential exposure); Kbar has at most C(n, 2 rho) 2^(2 rho (3N-2)) elements of rank 2 rho (a symmetric matrix of rank r is determined by r rows spanning its row space; each row of a conflict form has at most 2^(3N-2) possibilities)
thm:uniform-parity-degree-two	Theorem U: for M independent uniform affine forms and d = N^2-1-M with C(d,2) >= dim Kbar + (log2 d)^2/6 + s and d >= 12N + 8 log2 N + 2s, with probability at least 1 - 2^(-d) - 7*2^(-s) the base with the parity constraints has no degree fall at levels one and two and no PC refutation of degree two; asymptotically M <= N^2 - sqrt2 N^(3/2) (1+o(1)), matching the forced count
thm:label-parity-degree-two	Theorem Lb with its structure lemma: for N = 2^l >= 16, Kbar cap (Lbar wedge V) is the direct sum over rows of Lbar_i wedge V_i (on eight holes the constant cross terms remain: 171 = 135 + 36); hence for M uniform decoded bit-affine parity constraints, d_L = (N+1) l - M with C(d_L,2) >= (N+1) C(l,2) + (log2 d_L)^2/6 + s and d_L >= l^2 + l + 4 + 2s, no degree fall and no PC refutation of unary degree two with probability at least 1 - N^2 2^(-d_L) - 9*2^(-s): a uniform affine subspace of the bit space of dimension above about l sqrt(N+1), which includes the case dim W = 0.3 v of Conjecture H1, at degree two only; not sharp for refutations (recorded tipping at dim W = 6, 7) and silent on bit degree
check:two-form-criterion	3750 random instances on four, six, eight and sixteen holes (uniform and label forms): the criterion of Theorem T2 never holds together with a degree fall; on six, eight and sixteen holes it fails exactly in the instances with a fall, on four holes also without a fall (2 to 23 of 200 per M); falls from the forced count in every instance (sixteen holes, label forms: none for M <= 53, all for M >= 54); falls before the forced count on small boards are the low-rank events of the first moment; exact enumeration confirms Lemmas R1, R2 in 40 small cases
ctx:HW-parked-relative-rank-count	Decision after the two entries on (HW): evidence and a degree-two proof that generic wide forms do no harm before a count forces it, by a method whose cost is not additive in the number of forms; at degree three and above a fall is an element of the conflict ideal that vanishes on U outside Wbar wedge Kbar_{B-1}, the event "vanishes on U" is dominated by the trivial one (for decomposable elements the two coincide under the criterion), and a first moment needs a rank of B-forms relative to the ideal with a count of low-rank elements, which is not known; (HW) parked next to Question H; next: review of the forms outside the type
